38.8971	-19.2153	71.0617	-40.9799	-0.76342	18.5022	31.5764
39.3338	-18.6439	71.7553	-42.35	0.668169	15.8219	31.3469
39.5656	-18.246	72.1665	-43.1714	1.70919	14.0149	30.9867
39.9075	-17.8042	72.7516	-44.1598	2.90921	11.8793	30.5854
40.1697	-17.3215	73.1243	-45.0025	3.99391	9.72916	30.2532
40.498	-16.9061	73.7012	-45.8364	5.21334	7.61553	29.6911
40.8508	-16.4995	74.2725	-46.5926	6.267	5.61635	29.3725
41.1764	-16.1093	74.8051	-47.304	7.46186	3.50328	28.7469
41.5267	-15.7952	75.431	-47.8646	8.45004	1.63806	28.3253
41.9049	-15.4814	76.042	-48.3444	9.44539	-0.464493	27.8719
42.2588	-15.1885	76.6563	-48.7442	10.2741	-2.39388	27.48
42.616	-14.9672	77.2415	-48.9081	10.9609	-4.45683	27.4356
42.973	-14.7276	77.8472	-49.1136	11.702	-6.46663	27.374
43.3403	-14.4786	78.4878	-49.1322	12.4305	-8.72151	27.4437
43.6684	-14.33	79.0096	-49.0288	12.7466	-10.7476	27.8719
43.9838	-14.1403	79.5788	-48.8059	13.299	-13.3497	28.3415
44.3131	-13.9618	80.1296	-48.5872	13.6709	-15.7366	28.8705
44.5894	-13.8741	80.4558	-48.1022	13.9955	-18.3348	29.5178
44.8772	-13.7747	80.7929	-47.4872	13.8911	-20.8594	30.4881
45.1343	-13.6853	81.0344	-46.8188	13.9494	-23.6743	31.5866
45.3872	-13.6128	81.1894	-45.9597	13.7326	-26.3885	32.5286
45.648	-13.5714	81.357	-45.1708	13.6334	-29.0396	33.3161
45.8713	-13.5713	81.3734	-44.1682	13.4057	-31.6616	34.1273
46.0931	-13.5854	81.3239	-43.168	13.0736	-33.9519	34.7842
46.2439	-13.6097	81.0492	-42.0584	12.662	-36.37	35.243
46.458	-13.6687	80.91	-41.0164	12.0904	-38.4537	35.6274
46.532	-13.6818	80.4975	-39.8073	11.5261	-40.9223	35.7053
46.6059	-13.8289	80.0625	-38.7396	10.7665	-42.9695	35.6548
46.5935	-13.8325	79.4295	-37.5234	9.96818	-45.2091	35.6443
46.5518	-13.9362	78.7674	-36.2514	8.81244	-47.2811	35.8849
46.4223	-13.9802	77.9321	-35.0492	7.9772	-49.6857	35.7376
46.2731	-14.0768	77.0783	-33.7354	7.0447	-51.7142	35.9333
45.9918	-14.1119	75.9649	-32.4172	6.15107	-54.1815	36.4805
45.6529	-14.1804	74.884	-31.0425	5.68274	-56.7236	36.7256
45.2197	-14.2565	73.499	-29.6358	5.24857	-59.4022	37.0078
44.7207	-14.3337	72.1166	-28.234	4.79235	-61.5117	37.3859
44.0054	-14.378	70.411	-26.6936	4.57018	-64.2153	37.5734
43.1163	-14.4422	68.3883	-25.205	4.69859	-66.7198	37.1386
42.2754	-14.4595	66.6035	-23.9515	4.90256	-68.6984	36.4429
41.278	-14.4538	64.5264	-22.5951	4.84513	-70.7943	35.5652
40.1104	-14.4946	62.3237	-21.2467	4.99105	-72.4494	34.1438
38.9885	-14.3626	60.061	-20.1519	4.98409	-73.3488	32.481
37.6035	-14.2511	57.4028	-18.8481	4.85075	-73.5663	30.9872
36.2417	-13.9721	54.7243	-17.8718	4.7536	-73.1158	29.3982
34.8545	-13.8639	52.0536	-16.4265	4.365	-73.2621	28.0872
32.7637	-13.3501	48.0449	-15.2925	3.52177	-70.8741	26.6979
32.1689	-13.524	46.7634	-14.4492	3.30409	-71.8765	25.7364
27.3957	-11.988	38.0454	-11.4678	1.69257	-64.3939	23.7895
32.0799	-13.6442	46.1869	-14.1962	3.74991	-73.2195	23.7237
20.0295	-9.69084	24.6669	-6.64794	-1.66176	-52.829	21.3175
