0	1.6977	0	-0.0579	0	-0.368	0	1.9632	0	-1.5509	0	-0.2481	0	0.2648	0
0.00197593	1.6977	-0.000413267	-0.0579	-0.0216103	-0.368	-0.0794928	1.9632	0.041101	-1.5509	-0.158204	-0.2481	-0.182001	0.2648	0.091559
0.00395186	1.6977	-0.00116946	-0.0579878	-0.0420011	-0.368323	-0.154795	1.96337	0.0813419	-1.55154	-0.3042	-0.24884	-0.355451	0.265172	0.173344
0.0059278	1.69769	-0.00234174	-0.0581586	-0.0612137	-0.368952	-0.22631	1.9637	0.120872	-1.55278	-0.438376	-0.250285	-0.520992	0.265877	0.243806
0.00790373	1.69768	-0.00398429	-0.0584074	-0.0791702	-0.369872	-0.294404	1.96419	0.159002	-1.55456	-0.562368	-0.252403	-0.677804	0.266868	0.301702
0.00987966	1.69767	-0.0061216	-0.0587292	-0.095819	-0.371069	-0.359348	1.96484	0.19487	-1.55685	-0.677867	-0.255158	-0.824869	0.268094	0.347105
0.0118556	1.69764	-0.00871229	-0.0591187	-0.111268	-0.37253	-0.42122	1.96563	0.227977	-1.5596	-0.785649	-0.258511	-0.961998	0.269505	0.383079
0.0138315	1.69761	-0.0116882	-0.059571	-0.125699	-0.374242	-0.480034	1.96655	0.258217	-1.5628	-0.885954	-0.262421	-1.08973	0.271062	0.414427
0.0158075	1.69756	-0.0149809	-0.060082	-0.13918	-0.376193	-0.535894	1.9676	0.28597	-1.5664	-0.979399	-0.266851	-1.20898	0.272747	0.445599
0.0177834	1.6975	-0.0185241	-0.0606478	-0.151628	-0.378372	-0.589004	1.96877	0.312095	-1.57038	-1.0672	-0.271766	-1.32085	0.274558	0.480278
0.0197593	1.69742	-0.0222763	-0.0612641	-0.162998	-0.380766	-0.639531	1.97004	0.33756	-1.57472	-1.15043	-0.277135	-1.4261	0.276511	0.520287
0.0217352	1.69733	-0.0262147	-0.0619267	-0.173414	-0.383366	-0.687424	1.97141	0.363223	-1.57939	-1.22944	-0.282932	-1.5248	0.278626	0.564188
0.0237112	1.69723	-0.0303431	-0.0626316	-0.183081	-0.38616	-0.732559	1.97288	0.389802	-1.58439	-1.30445	-0.28913	-1.61687	0.280919	0.6091
0.0256871	1.6971	-0.0346835	-0.0633759	-0.192128	-0.389138	-0.774929	1.97447	0.417472	-1.58969	-1.37643	-0.295703	-1.703	0.283395	0.652921
0.027663	1.69696	-0.0392862	-0.0641569	-0.200593	-0.392288	-0.814674	1.97617	0.445829	-1.59529	-1.447	-0.302625	-1.78459	0.286049	0.694577
0.029639	1.6968	-0.0442494	-0.0649723	-0.208538	-0.3956	-0.852021	1.97798	0.474116	-1.60117	-1.51665	-0.30988	-1.86216	0.288873	0.733425
0.0316149	1.69662	-0.0497162	-0.06582	-0.216112	-0.399063	-0.887227	1.9799	0.501116	-1.60734	-1.5832	-0.317449	-1.93411	0.291854	0.768776
0.0335908	1.69642	-0.055837	-0.0666985	-0.22346	-0.40267	-0.920494	1.98194	0.525679	-1.61377	-1.64378	-0.325312	-1.99801	0.294979	0.800244
0.0355668	1.69619	-0.0626172	-0.0676068	-0.230525	-0.406411	-0.951775	1.98408	0.54755	-1.62045	-1.69756	-0.333433	-2.05267	0.298232	0.828638
0.0375427	1.69594	-0.0699263	-0.0685439	-0.237067	-0.41028	-0.98082	1.9863	0.567297	-1.62735	-1.74563	-0.341777	-2.09838	0.301601	0.855831
0.0395186	1.69565	-0.0776146	-0.0695076	-0.242939	-0.414267	-1.00755	1.98861	0.585549	-1.63445	-1.78859	-0.350307	-2.13653	0.305079	0.88328
0.0414946	1.69534	-0.0855173	-0.0704951	-0.24821	-0.418363	-1.03224	1.99099	0.60265	-1.64172	-1.82524	-0.358992	-2.16977	0.30867	0.911117
0.0434705	1.69499	-0.0934922	-0.0715041	-0.253024	-0.422559	-1.05529	1.99344	0.618898	-1.64914	-1.85425	-0.367812	-2.20071	0.312374	0.938587
0.0454464	1.69461	-0.101407	-0.0725326	-0.257391	-0.426849	-1.07686	1.99596	0.634835	-1.65668	-1.87681	-0.376758	-2.23025	0.316189	0.964137
0.0474224	1.6942	-0.109135	-0.0735789	-0.261196	-0.431226	-1.09689	1.99854	0.651167	-1.66431	-1.89628	-0.385824	-2.25785	0.320108	0.985493
0.0493983	1.69376	-0.116593	-0.0746407	-0.264361	-0.435685	-1.11526	2.00118	0.668042	-1.67202	-1.91506	-0.395002	-2.28294	0.324114	1.00034
0.0513742	1.69328	-0.123744	-0.0757153	-0.266925	-0.440219	-1.13184	2.0039	0.684597	-1.6798	-1.93329	-0.404282	-2.30535	0.328181	1.00666
0.0533502	1.69278	-0.130581	-0.0768004	-0.268977	-0.44482	-1.14666	2.00668	0.699726	-1.68766	-1.95039	-0.413654	-2.32477	0.332273	1.00381
0.0553261	1.69225	-0.137118	-0.0778937	-0.270597	-0.449481	-1.15998	2.00953	0.71284	-1.69559	-1.96658	-0.423104	-2.33986	0.336353	0.99482
0.057302	1.69169	-0.143387	-0.0789937	-0.271842	-0.454196	-1.17233	2.01242	0.723875	-1.70358	-1.98265	-0.432615	-2.34858	0.340397	0.985055
0.059278	1.69111	-0.149452	-0.0800988	-0.272738	-0.458961	-1.1841	2.01537	0.733185	-1.71164	-1.99811	-0.442162	-2.3502	0.344401	0.97754
0.0612539	1.6905	-0.155412	-0.0812074	-0.273277	-0.463775	-1.1955	2.01835	0.741509	-1.71976	-2.01041	-0.451716	-2.34616	0.348375	0.971284
0.0632298	1.68987	-0.161386	-0.0823183	-0.273453	-0.468635	-1.20664	2.02136	0.749636	-1.72794	-2.01684	-0.461253	-2.33857	0.352323	0.964073
0.0652057	1.68921	-0.167478	-0.0834299	-0.273284	-0.47354	-1.21756	2.02441	0.758055	-1.73613	-2.0167	-0.470759	-2.32908	0.356242	0.954997
0.0671817	1.68853	-0.173778	-0.0845408	-0.272796	-0.478489	-1.22825	2.02749	0.766969	-1.74433	-2.01081	-0.480227	-2.31895	0.360124	0.944233
0.0691576	1.68783	-0.180319	-0.0856497	-0.271983	-0.483482	-1.23869	2.03061	0.776158	-1.75251	-2.0003	-0.489653	-2.30912	0.363962	0.931784
0.0711335	1.68709	-0.187046	-0.0867553	-0.270784	-0.488517	-1.24873	2.03376	0.784903	-1.76064	-1.98637	-0.49904	-2.30034	0.36775	0.91705
0.0731095	1.68633	-0.193874	-0.087856	-0.269134	-0.493593	-1.25818	2.03695	0.792444	-1.76871	-1.9704	-0.50839	-2.293	0.371478	0.899606
0.0750854	1.68554	-0.200675	-0.08895	-0.267021	-0.498708	-1.26664	2.04018	0.798297	-1.77672	-1.95441	-0.517711	-2.28659	0.375135	0.880224
0.0770613	1.68473	-0.207321	-0.0900355	-0.264457	-0.503856	-1.27371	2.04342	0.802242	-1.78467	-1.94073	-0.527006	-2.27997	0.378713	0.860549
0.0790373	1.68389	-0.213756	-0.0911105	-0.261459	-0.509034	-1.27936	2.04668	0.804428	-1.79256	-1.93058	-0.536274	-2.27177	0.382211	0.842305
0.0810132	1.68302	-0.220012	-0.0921733	-0.25804	-0.514235	-1.28402	2.04995	0.805381	-1.8004	-1.92378	-0.545509	-2.26043	0.385635	0.827119
