0	1.79682	0	-0.0034693	0	-0.108942	0	1.88781	0	-1.5805	0	0.144668	0	0.250298	0
0.00198347	1.79682	0.00118329	-0.0034693	-0.0343584	-0.108942	-0.045633	1.88781	0.0186761	-1.5805	-0.0956214	0.144668	-0.035447	0.250298	0.0656392
0.00396693	1.79683	0.0022526	-0.00352666	-0.0668834	-0.109018	-0.0898609	1.88784	0.0362179	-1.58066	-0.18744	0.144609	-0.0706497	0.250408	0.128621
0.0059504	1.79683	0.00321323	-0.00363832	-0.0976489	-0.109168	-0.132703	1.8879	0.0526752	-1.58097	-0.275553	0.144491	-0.105562	0.250623	0.189017
0.00793387	1.79683	0.00407013	-0.00380134	-0.126726	-0.10939	-0.174179	1.88799	0.0680954	-1.58143	-0.360056	0.144315	-0.140143	0.250938	0.246897
0.00991733	1.79684	0.00482801	-0.0040129	-0.154182	-0.109681	-0.214308	1.8881	0.0825239	-1.58203	-0.441044	0.144081	-0.174355	0.25135	0.302329
0.0119008	1.79685	0.00549129	-0.00427029	-0.180082	-0.110038	-0.253114	1.88824	0.096004	-1.58277	-0.518607	0.14379	-0.208165	0.251855	0.35538
0.0138843	1.79686	0.00606413	-0.00457092	-0.204488	-0.110461	-0.290616	1.8884	0.108577	-1.58364	-0.592835	0.143442	-0.241543	0.252448	0.406114
0.0158677	1.79687	0.00655044	-0.0049123	-0.227461	-0.110946	-0.326838	1.88858	0.120282	-1.58463	-0.663816	0.143039	-0.274464	0.253126	0.454596
0.0178512	1.79688	0.00695389	-0.00529203	-0.249056	-0.111492	-0.361802	1.88878	0.131157	-1.58573	-0.731636	0.142581	-0.306905	0.253885	0.500886
0.0198347	1.79689	0.00727793	-0.00570781	-0.26933	-0.112096	-0.395532	1.889	0.141238	-1.58696	-0.796378	0.142068	-0.338847	0.254721	0.545046
0.0218181	1.7969	0.00752577	-0.00615744	-0.288335	-0.112756	-0.42805	1.88924	0.150557	-1.58828	-0.858125	0.141503	-0.370273	0.255631	0.587134
0.0238016	1.79692	0.00770044	-0.0066388	-0.306119	-0.113471	-0.459382	1.88949	0.159149	-1.58972	-0.916956	0.140884	-0.40117	0.256612	0.627208
0.0257851	1.79693	0.00780473	-0.00714984	-0.322732	-0.114237	-0.48955	1.88975	0.167043	-1.59125	-0.972949	0.140215	-0.431527	0.257659	0.665324
0.0277685	1.79694	0.00784129	-0.00768862	-0.33822	-0.115055	-0.518579	1.89003	0.17427	-1.59287	-1.02618	0.139494	-0.461337	0.258769	0.701536
0.029752	1.79696	0.00781255	-0.00825325	-0.352626	-0.11592	-0.546495	1.89032	0.180856	-1.59459	-1.07673	0.138724	-0.490592	0.25994	0.735898
0.0317355	1.79697	0.00772079	-0.00884194	-0.365993	-0.116833	-0.573321	1.89063	0.18683	-1.59638	-1.12466	0.137905	-0.519291	0.261169	0.768461
0.0337189	1.79698	0.00756811	-0.00945294	-0.37836	-0.11779	-0.599082	1.89094	0.192215	-1.59826	-1.17005	0.137038	-0.54743	0.262452	0.799276
0.0357024	1.79699	0.00735648	-0.0100846	-0.389766	-0.11879	-0.623803	1.89126	0.197036	-1.60021	-1.21296	0.136124	-0.575011	0.263786	0.828393
0.0376859	1.79701	0.00708772	-0.0107353	-0.400248	-0.119831	-0.647509	1.89159	0.201315	-1.60224	-1.25348	0.135164	-0.602035	0.265169	0.855859
0.0396693	1.79702	0.0067635	-0.0114035	-0.409842	-0.120912	-0.670225	1.89192	0.205076	-1.60433	-1.29165	0.134159	-0.628506	0.266598	0.881722
0.0416528	1.79703	0.00638538	-0.0120877	-0.41858	-0.122031	-0.691975	1.89227	0.208338	-1.60649	-1.32754	0.13311	-0.65443	0.26807	0.906026
0.0436363	1.79704	0.00595479	-0.0127864	-0.426495	-0.123186	-0.712785	1.89261	0.211121	-1.6087	-1.36123	0.132017	-0.679813	0.269583	0.928817
0.0456197	1.79705	0.00547306	-0.0134985	-0.433619	-0.124376	-0.732678	1.89297	0.213444	-1.61098	-1.39276	0.130883	-0.704662	0.271133	0.950138
0.0476032	1.79706	0.00494143	-0.0142223	-0.439979	-0.1256	-0.75168	1.89332	0.215325	-1.6133	-1.42221	0.129706	-0.728988	0.272719	0.97003
0.0495867	1.79707	0.00436104	-0.0149569	-0.445606	-0.126854	-0.769814	1.89368	0.216781	-1.61568	-1.44962	0.128489	-0.752799	0.274339	0.988536
0.0515701	1.79707	0.00373293	-0.0157008	-0.450526	-0.12814	-0.787104	1.89404	0.217829	-1.6181	-1.47506	0.127232	-0.776107	0.275989	1.0057
0.0535536	1.79708	0.0030581	-0.0164529	-0.454765	-0.129454	-0.803574	1.89441	0.218483	-1.62056	-1.49858	0.125937	-0.798923	0.277668	1.02155
0.0555371	1.79709	0.00233745	-0.0172121	-0.458348	-0.130795	-0.819249	1.89477	0.218759	-1.62306	-1.52023	0.124603	-0.821261	0.279373	1.03613
